txt file,lines,sentence,leave out,meaning,construction,subject,causer type,theme type,theme phrase,notes
wlp_fic_1995.txt,2026108-2026121,He was seventeen years old; in four years war would break out.,,break_out_start,unaccusative,promoted,,,,
wlp_fic_1994.txt,4579643-4579648,"""I'll break him.",,unclassified,causative,underlying,human,human,him,
wlp_news_2006.txt,3763905-3763926,"The number of drownings, though, will likely not break the 1996 record of 27 in Harris County alone.",,surpass,causative,underlying,abstract,abstract,the 1996 record of 27 in Harris County alone,break a mark/record
wlp_spok_1991.txt,116031-116161,"If anybody's skipping that part, they would have a problem@!STOSSEL voice-over The twins say other boys just say the words without thinking about them, so the Randalls are being punished for taking the oath seriously@!MICHAEL I'm just saying right now I do n't believe in God, so just give me a chance@!STOSSEL Why not just say it so you can stay in the Scouts? MICHAEL: Well, first of all, the Boy Scouts teach people not to lie and that's one of the main themes in Boy Scouting and if I lied, I would break that rule in Boy Scouting@!STOSSEL voice- over His father says they do n't want to take God out of the Scouts.",,violate,causative,underlying,human,rule object,that rule,
wlp_news_1998.txt,2643216-2643251,"Also, Cammy Myler, the U.S. flag bearer in Lillehammer, could break new ground with a medal CBS: Olympic late night show.",,pioneer,causative,underlying,human,abstract,new ground,break ground
wlp_fic_2006.txt,3148553-3148577,"You took time off, as well, you even said you'd break your arm if they did n't let you do it.",,separate_into_parts,causative,underlying,human,body part,your arm,body part
wlp_mag_1996.txt,1963674-1963699,"""When we smoke together, it's like a special friend has come by and we break out the champagne,"" she adds.",,break_out_prepare_for_consumption,causative,underlying,,,,
wlp_news_1993.txt,420155-420215,"Taking into account the number of people who paid admission to the museum because of the Magritte show, who bought spinoffs like Magritte posters, who ate in the museum restaurant and parked in its garage, officials at the Met have concluded that the fifth most popular show in its history did little more than break even.",,break_even_profit=loss,unergative,underlying,,,,
wlp_fic_1990.txt,1166725-1166731,If only to break his dreaming.,,end,causative,underlying,human,dynamic,his dreaming,interrupt
wlp_spok_1995.txt,1972459-1972466,You break the rhythm of that examination.,,end,causative,underlying,human,abstract,the rhythm of that examination,interrupt
wlp_mag_1995.txt,1417378-1417420,Until the day he graduates from college-- in June 1998 if everything remains on schedule-- much of the golf world will try to tempt Woods to break his promise to himself that he will stay in school all four years.,,violate,causative,underlying,human,rule object,his promise to himself that he will stay in school all four years,
wlp_spok_1998.txt,4888138-4888178,"There are a number of Republicans who the White House is looking to, they hope they can break loose before this is over so they can put together at least a majority, 51, 52 on their side.",,break_loose_escape,unergative,underlying,,,,
wlp_mag_2012.txt,518785-518817,"Phew! Here, how she and her family fill the hours in between Do you have a parenting rule you never break? No sweets until after a meal.",,violate,causative,underlying,human,rule object,a parenting rule,
wlp_mag_1991.txt,1806911-1806929,"Actually, the administration and Thomas knew the night before that the Hill story was about to break.",,reveal,unaccusative,promoted,NA,abstract,the Hill story,
wlp_fic_2007.txt,1916586-1916593,Your bones lose calcium and break easy.,,separate_into_parts,unaccusative,promoted,NA,body part,your bones,body part
wlp_news_1994.txt,3179722-3179741,"""If this does n't break the logjam, nothing will,"" said Connecticut Democrat Joseph Lieberman.",,end,causative,underlying,dynamic,state,the logjam,desirable that it is broken
wlp_spok_2004.txt,2944921-2944943,Democrats would need to win six out of the eight and the presidency so that the vice president could break the tie.,,end,causative,underlying,human,state,the tie,
wlp_acad_1997.txt,4800773-4800797,"And when cohabiting or married, these youngsters will more often break up relationships than will youngsters confronted with fewer or no drastic transitions.",,break_up_end,causative,underlying,,,,
wlp_acad_2003.txt,3358210-3358250,"Time, money, and the Higgs The Higgs would be the particle manifestation of the quantum field that is presumed to break the underlying symmetry between the weak and electromagnetic forces and give the fundamental particles their masses.",,end,causative,underlying,abstract,state,the underlying symmetry between the weak and electromagnetic forces,
wlp_fic_2003.txt,848863-848881,"Well, scream if you break a leg out there, will you?"""" Right.",,separate_into_parts,causative,underlying,human,body part,a leg,causer not agentive; body part
wlp_news_1991.txt,4796594-4796628,"""appraisal fees that may come to about $ 1,000, you can break even at the new lower rate in just 14 months.",,break_even_profit=loss,unergative,underlying,,,,
wlp_mag_1995.txt,826266-826334,"This was shown in an earlier study in which women runner's began burning about 20% more fat and less carbo than men almost as soon as exercise began, and in another of MacDougall's projects that showed women athletes have also found that the enzymes that break down fat for energy are more active in women.",,break_down_separate_into_parts,causative,underlying,,,,
wlp_acad_2000.txt,969625-969772,"Most members of this large new black workforce were recent arrivals from the Deep South, participants in an historic black movement from the farms and plantations of the ex-Slave states to the factories and cities of of early 1921, black workers were re-hired en masse to break the national meatpacking strike of 1921-1922, and for the rest of the 1920s they made up roughly 30 percent of the"" Yards'"" workforce. sup16 Claims by leading Chicago packinghouse employers of a special benevolent concern for their new black workforce did not square with numerous racist personnel practices in the stockyards during and after World War I.sup17 Even so, the"" yards"" nonetheless stood as relative islands of opportunity and security in a local labor market sea of exclusion and oppression.",,end,causative,underlying,human,dynamic,the national meatpacking strike of 1921-1922,break the strike
wlp_fic_2004.txt,4122601-4122641,"He was tempted, but he would n't break the rules and, besides, what the hell good would it do? Even if the cars ahead were willing to move out of the way, they could n't.",,violate,causative,underlying,human,rule object,the rules,
wlp_acad_1992.txt,2591783-2591807,The de Klerk government is committed to the formation of an interim government that might help to break the current logjam in international support.,,end,causative,underlying,human,state,the current logjam in international support,desirable that it is broken
wlp_spok_2003.txt,3604188-3604207,"Now it use your lungs to break, OK.",Yes:incomplete,,,,,,,
wlp_fic_2011.txt,512824-512829,You do n't break anything.,,separate_into_parts,causative,underlying,human,unspecified,anything,"anything: ""him or the furniture"""
wlp_acad_1994.txt,1553570-1553603,"From the outset of his rule, Babangida gave security forces and the Ministry of Labour wide powers to ban protests, break strikes, decertify unions, and jail trade unions leaders.",,end,causative,underlying,organization,dynamic,strikes,break strikes
wlp_acad_2010.txt,2604524-2604566,"As advances in communications technology-- cellular telephones, text messaging, the Internet, social networking-- allow an ever-widening circle of people to easily and inexpensively share ideas and aspirations, technology will break down barriers between peoples and nations.",,break_down_destroy,causative,underlying,,,,
wlp_spok_1993.txt,554018-554132,"And Chicago, I am a mid-Westerner, I'm a little chauvinistic about it; I think it's wonderful it's in Chicago@!HOTTELET I was wondering whether the separation of church and state in the United States does n't guarantee a, sort of, a climate of tranquility? And there's so much tolerance in this country that the fighting that might otherwise break out is not likely to happen? But this is one of a series of broadcasts, conversations with American and foreign experts and world leaders, produced by the Council on Richard C. Hottelet.",,break_out_start,unaccusative,promoted,,,,
wlp_news_2003.txt,601625-601628,They seldom break.,,separate_into_parts,unaccusative,promoted,NA,natural,they,"inanimate, natural; ""They"" stands for ""olive trees""."
wlp_news_2001.txt,4299929-4299953,The first locomotive has to break free from the equipment so the train can turn around and head the 30 miles back to town.,,break_free_escape,unergative,underlying,,,,
wlp_mag_2002.txt,3230151-3230175,"A small pair of scissors will easily break the seal, but bringing those scissors in your carry-on bag may no longer be permitted.",,separate_into_parts,causative,underlying,inanimate,artificial,the seal,
wlp_news_2007.txt,632267-632289,"With a chance to break the record and set a new mark, he stood up and walked out of the water.",,surpass,causative,underlying,human,abstract,the record,break a mark/record
wlp_spok_2004.txt,1462568-1462593,"The LA Times had a practice of not-- of making presidential endorsements, and they were weighing whether to break that rule this time.",,violate,causative,underlying,human,rule object,that rule,
wlp_fic_2004.txt,3550586-3550613,"Even with his best efforts it was liable to break down at odd moments, and then she would laugh and chatter as she handed him spanners.",,render_inoperable,unaccusative,promoted,,,,
wlp_mag_2008.txt,3848231-3848257,"Rapping, break dancing (B-Boy or B-Girl), graffiti art and DJ'ing were the four main elements of how hip-hop was presented-youthful and fun.",Yes:adj,,,,,,,
wlp_news_1995.txt,3683600-3683618,"So it was for Tris Speaker, the last Cleveland Indian before Murray to break the 3,000 barrier.",,surpass,causative,underlying,human,abstract,"the 3,000 barrier",
wlp_mag_2011.txt,2315490-2315509,"It banned wine and tobacco to break the power of those industries, which were controlled by the pieds-noirs.",,end,causative,underlying,human,state,the power of those industries,
wlp_acad_2006.txt,4640328-4640353,Several cooperating teachers found that their student teachers were initially hesitant to break away from established practices in the classroom and try new approaches.,,break_away_detach,unergative,underlying,,,,
wlp_spok_2003.txt,3376258-3376290,"Mr-BRIAN-JONES-1S: So-called storefront pharmacies raise concerns among regular true bodies, pharmacy associations and pharmaceutical companies because they break the chain of accountability that's in place to protect patient safety.",,end,causative,underlying,organization,abstract,the chain of accountability that's in place to protect patient safety.,
wlp_mag_1993.txt,3497253-3497313,fast I did n't even know what he had in his hands until it went boom!' and I heard the shot rattling in the leaves overhead and Rufus Pruitt's mule trying his durn best either to break the hitch rein or hang hisself from the gatepost.,,separate_into_parts,causative,underlying,animate,artificial,the hitch rein,
wlp_news_2001.txt,3897470-3897507,"Those watchful eyes mean Knight, who needs just 116 victories to break Dean Smith's record for career wins (879), could look bad should he fail to deliver as he always has.",,surpass,causative,underlying,human,abstract,Dean Smith's record for career wins,break a mark/record
wlp_spok_1996.txt,2627120-2627125,We've got to break.,,break_for_pause,unergative,underlying,,,,
wlp_spok_2007.txt,709468-709506,"Well, it´s all in the opinion of the judge, so there's only one opinion that matters, and that's not mine. But I thought it was a gift. I mean, when I was out watching the thing break down on my show, I said,"" Merry Christmas, O.J."" The bail could have been seven figures, $125,000? That's nothing.",,break_down_unclassified,unaccusative,promoted,,,,
wlp_news_1998.txt,2871080-2871099,"We have to break this despicable habit, because a person is not an enemy because of their religion.",,end,causative,underlying,human,abstract,this despicable habit,desirable that it is broken
wlp_mag_1997.txt,4001787-4001829,"Once you've sampled their potent flavors, stock-making will become a healthy habit you wo n't want to break, and you'll likely find yourself freezing leftover bits and pieces of vegetables and trimmings to help fuel your newfound addiction.",,end,causative,underlying,human,abstract,a healthy habit,
wlp_fic_1996.txt,4426231-4426272,""" I was always scared I was going to break a tooth on one of those,"" Mary said, turning off the TV, clearing off a small round table on the far side of the living room.",,separate_into_parts,causative,underlying,human,body part,a tooth,causer not agentive; body part
wlp_fic_1991.txt,4964756-4964792,"What if I break my neck and become paraplegic? What if my heart stops beating, or I ca n't find a bathroom and my bladder explodes? You ever heard of Tourette's Syndrome.",,separate_into_parts,causative,underlying,human,body part,my neck,causer not agentive; body part
wlp_fic_1991.txt,2727434-2727441,No one wanted to break its shell.,,separate_into_parts,causative,underlying,human,abstract,its shell,the shell of silence
wlp_fic_1990.txt,2906369-2906460,"As I jogged up to Belmont and across to the harbor, my mind kept shifting to Vincent Bottone, trying to come up with some fitting I should n't have gone off and left it all day, but did he really have to dump it on the floor and add a hostile note? My best idea was to break into his apartment some weekend when he was out and steal his briefcase for Peppy to chew to bits.",,break_into_intrude,unergative,underlying,,,,
wlp_news_1992.txt,436857-436968,"This is"" The Promise,"" a new poem by Marie Howe, who's working on a collection of verse about her brother, a gay man who died of AIDS: In the dream I had when he came back, not sick but whole, and wearing his winter coat, he looked at me as though he could n't speak, membrane he could n't break, his silence was the thing he could not not do, like our breathing in this world, like our living, as we do, in time.",,separate_into_parts,causative,underlying,,,,
wlp_spok_1993.txt,4722488-4722526,"Health Care: The Clinton Prescription will continue after your late local news. local news break@!ANNOUNCER: This is an ABC News special edition of Nightline- A Town Meeting, Health Care: The Clinton Prescription.",Yes:noun,,,,,,,
wlp_mag_1990.txt,3300389-3300414,"Then too, stress can also work to break down the immune system, increasing the likelihood of respiratory and creating gastrointestinal and nervous disorders.",,break_down_render_inoperable,causative,underlying,,,,
wlp_mag_1996.txt,4594073-4594127,"Bob Beamon, on suspension from the university of Texas at El Paso for refusing to compete against Brigham Young University because of its racial policies, shocked the world when he leaped 29 feet, 2% inches to break the world record in the long jump at the 1968 Olympics in Mexico City.",,surpass,causative,underlying,human,abstract,the world record,break a mark/record
wlp_news_1996.txt,1888187-1888193,"Outside, the barriers break down.",,break_down_destroy,unaccusative,promoted,,,,
wlp_fic_2011.txt,3917946-3917974,"I told the men to wear all their clothes, case en we had to leave the boat in the night, should the ice break it up.",,break_up_separate_into_parts,causative,underlying,,,,
wlp_spok_2000.txt,3743065-3743077,Drinks will be served in plastic cups- less glass to break.,,separate_into_parts,causative,underlying,human,artificial,glass,
wlp_acad_2001.txt,2943595-2943614,The second step in writing a rubric is to analyze the task and break it down into its components.,,break_down_separate_into_parts,causative,underlying,,,,
wlp_spok_1992.txt,1566919-1566941,Chief correspondent Chris Wallace found out what makes the risk worth it to break the sacred code of silence known as omerta.,,violate,causative,underlying,human,rule object,the sacred code of silence known as omerta,
wlp_mag_1997.txt,4000456-4000501,"Jojoba oil, which smells fresh and fruity and has a nongreasy feel, is"" the most effective for breaking up encrusted oil and pollution and helps to break up flakes so that they're easier to remove during shampooing,"" Hamernik says.",,break_up_separate_into_parts,causative,underlying,,,,
wlp_spok_2006.txt,2169549-2169570,"And it can break loose, and stick in the body, or a piece of the barb can stay behind.",,break_loose_detach,unaccusative,promoted,,,,
wlp_spok_2005.txt,3105454-3105539,"BRIAN RIPPEE, TEXAS DEPARTMENT OF SAFETY: Thank you for having me. CARLSON: So what are you all doing to make certain that chaos does n't break out? RIPPEE: Well, we're starting to get really busy right now. What we've basically done has gone into effect, which basically is there is an asset to provide assistance to local governments, through a variety of resources and personnel.",,break_out_start,unaccusative,promoted,,,,
wlp_news_2005.txt,2676985-2677011,"As administration policy-makers argued for war in 2002, Colin Powell put it to President Bush simply: You break it, you buy it.",,separate_into_parts,causative,underlying,human,organization,it,
wlp_mag_2000.txt,1636810-1636821,"The smaller the pieces, the faster they will break down.",,break_down_separate_into_parts,unaccusative,promoted,,,,
wlp_fic_1991.txt,923549-923589,"He'd break things-- my things, and Beauregard's things-- though I suppose they were now his things, since the deal was in the works: plates, saucers, and lanterns, and windows.",,separate_into_parts,causative,underlying,human,artificial,things,
wlp_mag_1999.txt,509263-509278,"After the deaths, workers had to break through the roof to empty the mansion.",,break_through_pass_through,unergative,underlying,,,,
wlp_mag_1996.txt,4890341-4890367,"And unlike any of the half a dozen or so fat substitutes currently available, olestra does n't break down when it's used for frying.",,break_down_separate_into_parts,unaccusative,promoted,,,,
wlp_news_1995.txt,4779901-4779942,"What it means when the label says DEGRADABLE, BIODEGRADABLE, PHOTODEGRADBLE: The product will break down and return to nature within a reasonably short time after it is disposed of in the customary way.",,break_down_separate_into_parts,unaccusative,promoted,,,,
wlp_acad_1999.txt,4270038-4270061,"Integrated technology at Husky ensures that designs are fully analyzed before production, so external clamping wo n't break parts during machining.",,separate_into_parts,causative,underlying,dynamic,artificial,parts,
wlp_acad_1998.txt,3338384-3338667,"Taking a rather aggressive stance, he claimed that subtitles were a possible solution bidraga att konservera den nuvarande klyftan mellan spraken och befasta den forestallningen att danskan ar ett sprak som man inte behover, inte kan lira sig"" contribute to preserving the present abyss between the languages and reaffirm the perception that Danish is a language that you do not need, can not learn. (n26) To adapt the programming to"" det klientel som inte kan, inte vill, inte onskar lara sig nagot"" the clientele who are not able, do not want, do not wish to learn anything would be a surrender, according to Baehrendtz, who, possibly due to his background as a doctor of philosophy in Nordic languages, was of the opinion that Swedish viewers would get used to Danish as"" de vanjer sig och successivt tillagnar sig danska ord och uttryck sa att de sa smaningom kommer att fa storre och storre utbyte av vad de ser och hor"" they get used to it and successively acquire Danish words and phrases so that they, little by little, profit more and more from what fa ar"" Within the course of just a few years, the language problems would disappear, he concluded, and the Swedes would break out of their provincial isolation and be a part of the Scandinavian and European cultural heritage. (n27) That, it turned out, was a much too optimistic forecast.",,break_out_escape,unergative,underlying,,,,
wlp_fic_2000.txt,2378626-2378664,"Perhaps it was the desire to break free from our solemnity, perhaps it was the excitable urges ignited by springtime, in any case, the soon-to-be-graduates longed to see Chernyakathovfskaya in one last conclusive performance.",,break_free_escape,unergative,underlying,,,,
wlp_acad_1992.txt,3695449-3695482,"They are"" the alibis of the novelist"" (129), as Marcel Muller puts it, allowing a narrator to break his own rules while still seeming to obey them.",,violate,causative,underlying,human,rule object,his own rules,
wlp_fic_2011.txt,1975638-1975654,"The Wrangler shuddered across rough terrain, rattling as if it were going to break apart.",,break_apart_detach,unaccusative,promoted,,,,
wlp_spok_2006.txt,4013429-4013455,"But it anything can make and break a political candidate, and fortunes rise and fall.",,cause_to_fail,causative,underlying,,,,
wlp_news_1992.txt,705843-705853,"My eyes, of course, immediately break their focus.",,unclassified,causative,underlying,body part,abstract,their focus,
wlp_mag_1996.txt,2006258-2006287,"""The metamorphosis of AT&T; became urgent with the passage of the Telecommunications Act of 1996, which will break down the barriers between telecom's separate fiefdoms.",,break_down_destroy,causative,underlying,,,,
wlp_news_1996.txt,4449286-4449307,"We only want help from the few that kill pets, imperil human life or break into homes and garages.",,break_into_intrude,unergative,underlying,,,,
wlp_fic_2008.txt,4281881-4281943,""" You're sure?"""""" Does he feel guilty about that?"" Jasmine was tempted to lift her fingers from the words he'd written, to break the gossamer thread of energy that'd sparked the foreign thoughts and feelings swirling through her.",,end,causative,underlying,human,dynamic,the gossamer thread of energy that'd sparked the foreign thoughts and feelings swirling through her,
wlp_news_1999.txt,4048094-4048108,"Brown sausage in a saucepan over medium-low heat, stirring to break up lumps.",,break_up_separate_into_parts,causative,underlying,,,,
wlp_spok_1998.txt,2155976-2155997,I know a real man like you would break my neck if I so much as laid a finger on him.,,separate_into_parts,causative,underlying,human,body part,my neck,body part
wlp_mag_1990.txt,3045337-3045386,"Five sophisticated American AWACS radar-surveillance planes and a classified number of spy satellites, backed up by more than 600 analysts, are keeping an around-the-clock eye on Iraq's borders, monitoring planes, ships, trucks and even private cars trying to break the United Nations embargo.",,end,causative,underlying,machine,abstract,the United Nations embargo,
wlp_fic_2006.txt,531435-531448,"Its supply or lack can break apart a marriage, or a family.",,break_apart_detach,causative,underlying,,,,
wlp_fic_1999.txt,646441-646457,"""Now, did you break your leash, you poor thing?"" she said.",,separate_into_parts,causative,underlying,animate,artificial,your leash,causer not agentive
wlp_acad_1993.txt,3626470-3626596,"Tania Modleski's aptly titled Feminism Without Women: Culture and Criticism in a"" Postfeminist"" Age, is premised on a similar concern: Indeed, part of the project of this book has been to show the myriad ways the desire to deny gender, to break free of restrictive gender roles, to realize a"" transgender"" ideal in the here and now, laudable as these desires may be, can if we are not careful end up benefiting the interests of a"" hommosexual"" economy.... The postfeminist play with gender in which differences are easily elided can easily lead us back the universal subject-- man.",,break_free_escape,unergative,underlying,,,,
wlp_fic_1997.txt,4321357-4321364,FOOTSTEPS APPROACH-- they break their embrace.,,end,causative,underlying,human,abstract,their embrace,
wlp_mag_1998.txt,3101943-3101997,"Why is it important to break down the artificial distinction between business and nonbusiness organization? Because the growth sector of a developed society in the 21st century is most unlikely to be business-- in fact, business has not even been the growth sector of the 20th century in developed societies.",,break_down_destroy,causative,underlying,,,,
wlp_news_2001.txt,4655152-4655189,A half-season of resurgence is n't near enough to break down the barriers the Blackhawks built between the Original Six organization and some of the most fervent and (potentially) loyal fans in the country.,,break_down_destroy,causative,underlying,,,,
wlp_fic_2011.txt,4028809-4028855,"Its cells begin to form and break down at the same time, and so, when successfully recorded and played back on video streams slowed to infinitesimal proportions, these cells produce a tesseractic movement, folding down into themselves continuously without altering their shape.",,break_down_separate_into_parts,unaccusative,promoted,,,,
wlp_spok_2000.txt,2389212-2389232,"Never could respect, the sheriff tried to break my neck with a few friends and a can of Mace.",,separate_into_parts,causative,underlying,human,body part,my neck,body part
wlp_fic_2011.txt,2091565-2091600,"""When Grace had first met Lena, she'd worried that the girl's billiard-cue wrists might break quickly learned how stubborn Lena was.",,separate_into_parts,unaccusative,promoted,,,,
wlp_mag_2000.txt,1284171-1284208,"These drugs break down they may help says says says says says, they do n't work with continued use, for which they were never intended.",Yes:incomplete,,,,,,,
wlp_acad_1993.txt,1822184-1822303,"Will the kibbutz movement"" renew its days as of old"" when it has recovered from the present crisis, as did the Hutterites at several points in their history? Will it continue to exist, but in a radically revised form, like Amana and other colonies? Or will the kibbutzim simply break up, to form part of the historical heritage of the Israeli nation, and no more-- like so many of the well-preserved sites that aroused such powerful feelings in Yaakov Oved? The considerations I have advanced here seem to militate against the first of these possibilities and favor one of the others-- perhaps a mixture of both.",,break_up_end,unaccusative,promoted,,,,
wlp_mag_2001.txt,197943-197981,"Unless you have substantially deep pockets, avoid any well-used track link pins are sure to be worn through and destined to break at the most inopportune times.",Yes:incomplete,,,,,,,
wlp_acad_2003.txt,3161343-3161367,"There, no grassy meadows or forests grow; there, no microorganisms abide to break down the nonexistent traces of any former life.",,break_down_separate_into_parts,causative,underlying,,,,
wlp_news_1992.txt,3117787-3117817,"""Most of Winsor's sculptures break a cardinal rule of minimalist aesthetics (and ethics): They dramatize relations between the inside and outside of an object.",,violate,causative,underlying,artificial,rule object,a cardinal rule of minimalist aesthetics (and ethics):,"causer is not agentive, in contrast to causer of other rule objects"
wlp_spok_1992.txt,2523599-2523650,"Mr. WILL: Perot voters- where are they going? Do you benefit? A lot of people say you lose, in the long run, because the South and West, where you must break the Republican lock, he would have divided the basically Republican white conservative vote.",,end,causative,underlying,human,state,"the Republican lock,",
wlp_mag_2011.txt,3606486-3606542,"And while the Fourth Amendment guarantees protection from the kinds of governmental invasions that tend to concern Americans the most (reading our mail, searching our homes), when we think about the problem this way we tend to overlook the kinds of knowledge discovery that do n't require anyone to break into anything.",,break_into_intrude,unergative,underlying,,,,
wlp_mag_2005.txt,1782883-1782915,"The intention had been to break the spirit of his group of renegades and expedite the removal of all the Seminole to lands west of the Mississippi, designated as Indian Territory.",,destroy,causative,underlying,human,abstract,the spirit of his group of renegades,
wlp_fic_1995.txt,1702365-1702413,"In the night I sit on the beach and watch the tide break against the shore, and sometimes it seems as if all the world recedes and there is nothing but the night sky and the waters and my spirit, haunting the dark reaches between.",,unclassified,unaccusative,promoted,NA,natural,the tide,"the tide breaks against the shore; inanimate, natural"
wlp_news_2000.txt,1674339-1674365,"At 18 months old, doctors wanted to break both of her feet to correct a bone misalignment, which caused her feet to turn outward.",,separate_into_parts,causative,underlying,human,body part,both of ther feet,body part
wlp_mag_2002.txt,1783029-1783039,Love is suing Universal Music Group to break her contract.,,end,causative,underlying,human,rule object,her contract,
wlp_acad_2006.txt,61563-61611,"I do n't know anyone who has done the necessary studies, but I would say there is good reason to believe that these hypotheses have not been confirmed, There's a Yiddish expression:"" If God lived on earth, people would break His windows.",,separate_into_parts,causative,underlying,human,artificial,His windows,
wlp_fic_2006.txt,4438781-4438808,"""Trips leaned toward her, his bulky video camera tucked under one arm, and said,"" What say we break down and grab lunch.",,break_down_pause,unergative,underlying,,,,
wlp_spok_2010.txt,3954876-3954891,"@!KING: As we go to break, Willie's got quite a tour bus.",Yes:noun,,,,,,,
wlp_news_1994.txt,177965-177988,"""But the Serbs know they can never take over Sarajevo, just as we know that we can not break the blockade.",,end,causative,underlying,human,state,the blockade,desirable that it is broken
wlp_spok_1994.txt,3649816-3649840,He was girlfriend who was trying to break up with him and her brother.,,break_up_end_relationship,unergative,underlying,,,,
wlp_fic_2011.txt,4847375-4847401,"I had a look at it, thinking it might break any time and wondering if it was sharp enough if made of such fragile material.",,separate_into_parts,unaccusative,promoted,NA,artificial,it,"""It"" stands for ""a kitchen knife""."
wlp_mag_2002.txt,4519049-4519067,"After all, the more isotope in an experiment, the more nuclei there are to break down.",,break_down_separate_into_parts,causative,underlying,,,,
wlp_spok_1990.txt,2107565-2107577,unintelligible to break the back of higher prices by lowering interest rates.,,unclassified,causative,underlying,unknown,abstract,the back of higher prices,
wlp_mag_2001.txt,2478580-2478609,"The noise is frightful, and you think that the kayak is about to veer off into the trees, tumble headlong into the canal or break into smithereens.",,separate_into_parts,unaccusative,promoted,,,,
wlp_fic_2005.txt,3413006-3413077,"""Watch yourself, Terry, You're liable to break it,"" The girl's mother lifts her hand to wipe the collar of her blouse on her suntanned forehead and in the reaching, soft, lintpicked halves of the shirt stretch and separate and the button pops and slips out of its hole, showing a slice of skin as fine and white as lace.",,separate_into_parts,causative,underlying,human,artificial,it,"""It"" stands for ""aching porch railing""."
wlp_spok_2005.txt,4463144-4463180,"Number two, that's it's very easy to break in@!WILLIS What do you do? KRAEUTLER: Well, a couple of things.",Yes:incomplete,,,,,,,
wlp_spok_2009.txt,2258185-2258197,@!DIANE-DIMOND:-- all you know what its going to break loose.,,break_loose_detach,unaccusative,promoted,,,,
wlp_fic_2008.txt,3355021-3355057,"""/"" In that case, it should come as no surprise that I did n't break away to fly here in the midst of a heated campaign just because I missed your smiling face.",,break_away_detach,unergative,underlying,,,,
wlp_news_1996.txt,1342680-1342711,"Weightlifting: Tim McRae of Daytona Beach, Fla., and Wes Barnett of St. Joseph, Mo., combined to break five American records in guaranteeing themselves Olympic berths.",,surpass,causative,underlying,human,abstract,five American records,break a mark/record
wlp_acad_1999.txt,1153275-1153327,"Every waking hour Zeta spent scheming and planning to break as many of their laws as she could. to familiarize her readers with Native American points of view, but also to force readers to reevaluate the very bases of American culture.",,violate,causative,underlying,human,rule object,as many of their laws,
wlp_fic_2008.txt,3100340-3100366,"She was asking him to break into a gallery that only existed on the black market, that was but a rumor heard on the wind.",,break_into_intrude,unergative,underlying,,,,
wlp_mag_1995.txt,2884127-2884155,"""Living in a foreign culture can make or break a relationship,"" says Michael, 53, and it's obvious which way the Jonases went.",,cause_to_fail,causative,underlying,dynamic,abstract,a relationship,make or break
wlp_fic_2001.txt,4058486-4058493,They break their yoga poses and listen.,,end,causative,underlying,human,abstract,their yoga poses,stop doing
wlp_acad_1992.txt,1661999-1662017,The confusion students perceive in the rules themselves contributes to the ease with which they break them.,,violate,causative,underlying,human,rule object,them,
wlp_fic_1992.txt,363212-363220,"""They're delicate, they can break.",,separate_into_parts,unaccusative,promoted,NA,artificial,they,"""They"" stands for ""beads"" of a necklace."
wlp_fic_1994.txt,2066544-2066554,"Step on a crack, break your mother's back.",,separate_into_parts,causative,underlying,human,body part,your mother's back,body part
wlp_fic_2011.txt,2157854-2157887,"TJ repeatedly smacked Nathan's face with a vicious right jab, then pounded his fingers to break their you gon na die.",Yes:incomplete,,,,,,,
wlp_fic_2002.txt,2568930-2568965,"The revealed secret was a catalyst for two families to own up to a dark secret, and for one of the families to break a long silence about generations of pain.",,end,causative,underlying,human,state,a long silence about generations of pain,
wlp_fic_2010.txt,3407397-3407412,Would he and his friend have to break up a fight? He hoped not.,,break_up_end,causative,underlying,,,,
wlp_spok_1991.txt,4598820-4598854,"Commercial break KOPPEL: Joining us from our Washington studios are Timothy Phelps, a reporter for Newsday who was one of two journalists to break the story about Clarence Thomas and Anita Hill.",,reveal,causative,underlying,human,abstract,the story about Clarence Thomas and Anita Hill,
wlp_fic_1992.txt,3630080-3630096,"Then, break down the project into smaller tasks or actions that are easy to handle.",,break_down_separate_into_parts,causative,underlying,,,,
wlp_fic_2008.txt,31521-31528,Condoms break the fantasy far too easily.,,end,causative,underlying,dynamic,abstract,the fantasy,wearing condoms
wlp_spok_2002.txt,2478122-2478156,"They've laid off staff and cut expenses as much as possible, and now are working to restructure their debt payments in a way that will allow the monument to finally break even.",,break_even_profit=loss,unergative,underlying,,,,
wlp_fic_1997.txt,2497170-2497180,I had always thought that house would break so easily.,,separate_into_parts,unaccusative,promoted,NA,artificial,that house,
wlp_spok_2004.txt,2908413-2908450,"@(Soundbite-of-progr)@!Mr-MARX: Now, Phyllis, what do you do to break up the monotony of housekeeping and taking care of five small gorillas?@!Ms-PHYLLIS-DILLER: Well, I'm really not a housewife anymore.",,break_up_end,causative,underlying,,,,
wlp_spok_1998.txt,1901665-1901674,@!KING: I realize you ca n't break it.,,reveal,causative,underlying,human,abstract,it,
wlp_acad_2003.txt,4271729-4271758,"By the early 1930s, a butterfly-- or a wasp, according to one's point of view-- had started to break free from the cocoon.",,break_free_escape,unergative,underlying,,,,
wlp_spok_2009.txt,903311-903322,So there was concern about how do we break this down.,,break_down_separate_into_parts,causative,underlying,,,,
